,sampleid,sequencing type
33775,M1059-1F-1A_mgx,mgx
33776,M1059-1F-1A_mgx,mgx
33777,M1059-1F-1A_mgx,mgx
33778,M1059-1F-1A_mgx,mgx
33779,M1059-1F-1A_mgx,mgx
33780,M1059-1F-1A_mgx,mgx
33781,M1059-1F-1A_mgx,mgx
33782,M1059-1F-1A_mgx,mgx
33783,M1059-1F-1A_mgx,mgx
33784,M1059-1F-1A_mgx,mgx
33785,M1059-1F-1A_mgx,mgx
33786,M1059-1F-1A_mgx,mgx
33787,M1059-1F-1A_mgx,mgx
33788,M1059-1F-1A_mgx,mgx
33789,M1059-1F-1A_mgx,mgx
33790,M1059-1F-1A_mgx,mgx
33791,M1059-1F-1A_mgx,mgx
33792,M1059-1F-1A_mgx,mgx
33793,M1059-1F-1A_mgx,mgx
33794,M1059-1F-1A_mgx,mgx
33795,M1059-1F-1A_mgx,mgx
33796,M1059-1F-1A_mgx,mgx
33797,M1059-1F-1A_mgx,mgx
33798,M1059-1F-1A_mgx,mgx
33799,M1059-1F-1A_mgx,mgx
33800,M1059-1F-1A_mgx,mgx
33801,M1059-1F-1A_mgx,mgx
33802,M1059-1F-1A_mgx,mgx
33803,M1059-1F-1A_mgx,mgx
33804,M1059-1F-1A_mgx,mgx
33805,M1059-1F-1A_mgx,mgx
33806,M1059-1F-1A_mgx,mgx
33807,M1059-1F-1A_mgx,mgx
33808,M1059-1F-1A_mgx,mgx
33809,M1059-1F-1A_mgx,mgx
33810,M1059-1F-1A_mgx,mgx
33811,M1059-1F-1A_mgx,mgx
33812,M1059-1F-1A_mgx,mgx
33813,M1059-1F-1A_mgx,mgx
33814,M1059-1F-1A_mgx,mgx
33815,M1059-1F-1A_mgx,mgx
33816,M1059-1F-1A_mgx,mgx
33817,M1059-1F-1A_mgx,mgx
33818,M1059-1F-1A_mgx,mgx
33819,M1059-1F-1A_mgx,mgx
33820,M1059-1F-1A_mgx,mgx
33821,M1059-1F-1A_mgx,mgx
33822,M1059-1F-1A_mgx,mgx
33823,M1059-1F-1A_mgx,mgx
33824,M1059-1F-1A_mgx,mgx
33825,M1059-1F-1A_mgx,mgx
33826,M1059-1F-1A_mgx,mgx
33827,M1059-1F-1A_mgx,mgx
33828,M1059-1F-1A_mgx,mgx
33829,M1059-1F-1A_mgx,mgx
33830,M1059-1F-1A_mgx,mgx
33831,M1059-1F-1A_mgx,mgx
33832,M1059-1F-1A_mgx,mgx
33833,M1059-1F-1A_mgx,mgx
33834,M1059-1F-1A_mgx,mgx
33835,M1059-1F-1A_mgx,mgx
33836,M1059-1F-1A_mgx,mgx
33837,M1059-1F-1A_mgx,mgx
33838,M1059-1F-1A_mgx,mgx
33839,M1059-1F-1A_mgx,mgx
33840,M1059-1F-1A_mgx,mgx
33841,M1059-1F-1A_mgx,mgx
33842,M1059-1F-1A_mgx,mgx
33843,M1059-1F-1A_mgx,mgx
33844,M1059-1F-1A_mgx,mgx
33845,M1059-1F-1A_mgx,mgx
33846,M1059-1F-1A_mgx,mgx
33847,M1059-1F-1A_mgx,mgx
33848,M1059-1F-1A_mgx,mgx
33849,M1059-1F-1A_mgx,mgx
33850,M1059-1F-1A_mgx,mgx
33851,M1059-1F-1A_mgx,mgx
33852,M1059-1F-1A_mgx,mgx
33853,M1059-1F-1A_mgx,mgx
33854,M1059-1F-1A_mgx,mgx
33855,M1059-1F-1A_mgx,mgx
33856,M1059-1F-1A_mgx,mgx
33857,M1059-1F-1A_mgx,mgx
33858,M1059-1F-1A_mgx,mgx
33859,M1059-1F-1A_mgx,mgx
33860,M1059-1F-1A_mgx,mgx
33861,M1059-1F-1A_mgx,mgx
33862,M1059-1F-1A_mgx,mgx
33863,M1059-1F-1A_mgx,mgx
33864,M1059-1F-1A_mgx,mgx
33865,M1059-1F-1A_mgx,mgx
33866,M1059-1F-1A_mgx,mgx
33867,M1059-1F-1A_mgx,mgx
33868,M1059-1F-1A_mgx,mgx
33869,M1059-1F-1A_mgx,mgx
33870,M1059-1F-1A_mgx,mgx
33871,M1059-1F-1A_mgx,mgx
33872,M1059-1F-1A_mgx,mgx
33873,M1059-1F-1A_mgx,mgx
33874,M1059-1F-1A_mgx,mgx
33875,M1059-1F-1A_mgx,mgx
33876,M1059-1F-1A_mgx,mgx
33877,M1059-1F-1A_mgx,mgx
33878,M1059-1F-1A_mgx,mgx
33879,M1059-1F-1A_mgx,mgx
33880,M1059-1F-1A_mgx,mgx
33881,M1059-1F-1A_mgx,mgx
33882,M1059-1F-1A_mgx,mgx
33883,M1059-1F-1A_mgx,mgx
33884,M1059-1F-1A_mgx,mgx
33885,M1059-1F-1A_mgx,mgx
33886,M1059-1F-1A_mgx,mgx
33887,M1059-1F-1A_mgx,mgx
33888,M1059-1F-1A_mgx,mgx
33889,M1059-1F-1A_mgx,mgx
33890,M1059-1F-1A_mgx,mgx
33891,M1078-1F-1A_mgx,mgx
33892,M1078-1F-1A_mgx,mgx
33893,M1078-1F-1A_mgx,mgx
33894,M1078-1F-1A_mgx,mgx
33895,M1078-1F-1A_mgx,mgx
33896,M1078-1F-1A_mgx,mgx
33897,M1078-1F-1A_mgx,mgx
33898,M1078-1F-1A_mgx,mgx
33899,M1078-1F-1A_mgx,mgx
33900,M1078-1F-1A_mgx,mgx
33901,M1078-1F-1A_mgx,mgx
33902,M1078-1F-1A_mgx,mgx
33903,M1078-1F-1A_mgx,mgx
33904,M1078-1F-1A_mgx,mgx
33905,M1078-1F-1A_mgx,mgx
33906,M1078-1F-1A_mgx,mgx
33907,M1078-1F-1A_mgx,mgx
33908,M1078-1F-1A_mgx,mgx
33909,M1078-1F-1A_mgx,mgx
33910,M1078-1F-1A_mgx,mgx
33911,M1078-1F-1A_mgx,mgx
33912,M1078-1F-1A_mgx,mgx
33913,M1078-1F-1A_mgx,mgx
33914,M1078-1F-1A_mgx,mgx
33915,M1078-1F-1A_mgx,mgx
33916,M1078-1F-1A_mgx,mgx
33917,M1078-1F-1A_mgx,mgx
33918,M1078-1F-1A_mgx,mgx
33919,M1078-1F-1A_mgx,mgx
33920,M1078-1F-1A_mgx,mgx
33921,M1078-1F-1A_mgx,mgx
33922,M1078-1F-1A_mgx,mgx
33923,M1078-1F-1A_mgx,mgx
33924,M1078-1F-1A_mgx,mgx
33925,M1078-1F-1A_mgx,mgx
33926,M1078-1F-1A_mgx,mgx
33927,M1078-1F-1A_mgx,mgx
33928,M1078-1F-1A_mgx,mgx
33929,M1078-1F-1A_mgx,mgx
33930,M1078-1F-1A_mgx,mgx
33931,M1078-1F-1A_mgx,mgx
33932,M1078-1F-1A_mgx,mgx
33933,M1078-1F-1A_mgx,mgx
33934,M1078-1F-1A_mgx,mgx
33935,M1078-1F-1A_mgx,mgx
33936,M1078-1F-1A_mgx,mgx
33937,M1078-1F-1A_mgx,mgx
33938,M1078-1F-1A_mgx,mgx
33939,M1078-1F-1A_mgx,mgx
33940,M1078-1F-1A_mgx,mgx
33941,M1078-1F-1A_mgx,mgx
33942,M1078-1F-1A_mgx,mgx
33943,M1078-1F-1A_mgx,mgx
33944,M1078-1F-1A_mgx,mgx
33945,M1078-1F-1A_mgx,mgx
33946,M1078-1F-1A_mgx,mgx
33947,M1078-1F-1A_mgx,mgx
33948,M1078-1F-1A_mgx,mgx
33949,M1078-1F-1A_mgx,mgx
33950,M1078-1F-1A_mgx,mgx
33951,M1078-1F-1A_mgx,mgx
33952,M1078-1F-1A_mgx,mgx
33953,M1078-1F-1A_mgx,mgx
33954,M1078-1F-1A_mgx,mgx
33955,M1078-1F-1A_mgx,mgx
33956,M1078-1F-1A_mgx,mgx
33957,M1078-1F-1A_mgx,mgx
33958,M1078-1F-1A_mgx,mgx
33959,M1078-1F-1A_mgx,mgx
33960,M1078-1F-1A_mgx,mgx
33961,M1078-1F-1A_mgx,mgx
33962,M1078-1F-1A_mgx,mgx
33963,M1078-1F-1A_mgx,mgx
33964,M1078-1F-1A_mgx,mgx
33965,M1078-1F-1A_mgx,mgx
33966,M1078-1F-1A_mgx,mgx
33967,M1078-1F-1A_mgx,mgx
33968,M1078-1F-1A_mgx,mgx
33969,M1078-1F-1A_mgx,mgx
33970,M1078-1F-1A_mgx,mgx
33971,M1078-1F-1A_mgx,mgx
33972,M1078-1F-1A_mgx,mgx
33973,M1078-1F-1A_mgx,mgx
33974,M1078-1F-1A_mgx,mgx
33975,M1078-1F-1A_mgx,mgx
33976,M1078-1F-1A_mgx,mgx
33977,M1078-1F-1A_mgx,mgx
33978,M1078-1F-1A_mgx,mgx
33979,M1078-1F-1A_mgx,mgx
33980,M1078-1F-1A_mgx,mgx
33981,M1078-1F-1A_mgx,mgx
33982,M1078-1F-1A_mgx,mgx
33983,M1078-1F-1A_mgx,mgx
33984,M1078-1F-1A_mgx,mgx
33985,M1078-1F-1A_mgx,mgx
33986,M1078-1F-1A_mgx,mgx
33987,M1078-1F-1A_mgx,mgx
33988,M1078-1F-1A_mgx,mgx
33989,M1078-1F-1A_mgx,mgx
33990,M1078-1F-1A_mgx,mgx
33991,M1078-1F-1A_mgx,mgx
33992,M1078-1F-1A_mgx,mgx
33993,M1078-1F-1A_mgx,mgx
33994,M1078-1F-1A_mgx,mgx
33995,M1078-1F-1A_mgx,mgx
33996,M1078-1F-1A_mgx,mgx
33997,M1078-1F-1A_mgx,mgx
33998,M1078-1F-1A_mgx,mgx
33999,M1078-1F-1A_mgx,mgx
34000,M1078-1F-1A_mgx,mgx
34001,M1078-1F-1A_mgx,mgx
34002,M1078-1F-1A_mgx,mgx
34003,M1078-1F-1A_mgx,mgx
34004,M1078-1F-1A_mgx,mgx
34005,M1078-1F-1A_mgx,mgx
34006,M1078-1F-1A_mgx,mgx
34007,M1078-1F-1A_mgx,mgx
34008,M1078-1F-1A_mgx,mgx
34009,M1078-1F-1A_mgx,mgx
34010,M1078-1F-1A_mgx,mgx
34011,M1078-1F-1A_mgx,mgx
34012,M1078-1F-1A_mgx,mgx
34013,M1078-1F-1A_mgx,mgx
34014,M1078-1F-1A_mgx,mgx
34015,M1078-1F-1A_mgx,mgx
34016,M1078-1F-1A_mgx,mgx
34017,M1078-1F-1A_mgx,mgx
34018,M1078-1F-1A_mgx,mgx
34019,M1078-1F-1A_mgx,mgx
34020,M1078-1F-1A_mgx,mgx
34021,M1078-1F-1A_mgx,mgx
34022,M1078-1F-1A_mgx,mgx
34023,M1078-1F-1A_mgx,mgx
34024,M1078-1F-1A_mgx,mgx
34025,M1078-1F-1A_mgx,mgx
34026,M1078-1F-1A_mgx,mgx
34027,M1078-1F-1A_mgx,mgx
34028,M1078-1F-1A_mgx,mgx
34029,M1078-1F-1A_mgx,mgx
34030,M1078-1F-1A_mgx,mgx
34031,M1078-1F-1A_mgx,mgx
34032,M1078-1F-1A_mgx,mgx
34033,M1078-1F-1A_mgx,mgx
34034,M1064-2F-1A_mgx,mgx
34035,M1064-2F-1A_mgx,mgx
34036,M1064-2F-1A_mgx,mgx
34037,M1064-2F-1A_mgx,mgx
34038,M1064-2F-1A_mgx,mgx
34039,M1064-2F-1A_mgx,mgx
34040,M1064-2F-1A_mgx,mgx
34041,M1064-2F-1A_mgx,mgx
34042,M1064-2F-1A_mgx,mgx
34043,M1064-2F-1A_mgx,mgx
34044,M1064-2F-1A_mgx,mgx
34045,M1064-2F-1A_mgx,mgx
34046,M1064-2F-1A_mgx,mgx
34047,M1064-2F-1A_mgx,mgx
34048,M1064-2F-1A_mgx,mgx
34049,M1064-2F-1A_mgx,mgx
34050,M1064-2F-1A_mgx,mgx
34051,M1064-2F-1A_mgx,mgx
34052,M1064-2F-1A_mgx,mgx
34053,M1064-2F-1A_mgx,mgx
34054,M1064-2F-1A_mgx,mgx
34055,M1064-2F-1A_mgx,mgx
34056,M1064-2F-1A_mgx,mgx
34057,M1064-2F-1A_mgx,mgx
34058,M1064-2F-1A_mgx,mgx
34059,M1064-2F-1A_mgx,mgx
34060,M1064-2F-1A_mgx,mgx
34061,M1064-2F-1A_mgx,mgx
34062,M1064-2F-1A_mgx,mgx
34063,M1064-2F-1A_mgx,mgx
34064,M1064-2F-1A_mgx,mgx
34065,M1064-2F-1A_mgx,mgx
34066,M1064-2F-1A_mgx,mgx
34067,M1064-2F-1A_mgx,mgx
34068,M1064-2F-1A_mgx,mgx
34069,M1064-2F-1A_mgx,mgx
34070,M1064-2F-1A_mgx,mgx
34071,M1064-2F-1A_mgx,mgx
34072,M1064-2F-1A_mgx,mgx
34073,M1064-2F-1A_mgx,mgx
34074,M1064-2F-1A_mgx,mgx
34075,M1064-2F-1A_mgx,mgx
34076,M1064-2F-1A_mgx,mgx
34077,M1064-2F-1A_mgx,mgx
34078,M1064-2F-1A_mgx,mgx
34079,M1064-2F-1A_mgx,mgx
34080,M1064-2F-1A_mgx,mgx
34081,M1064-2F-1A_mgx,mgx
34082,M1064-2F-1A_mgx,mgx
34083,M1064-2F-1A_mgx,mgx
34084,M1064-2F-1A_mgx,mgx
34085,M1064-2F-1A_mgx,mgx
34086,M1064-2F-1A_mgx,mgx
34087,M1064-2F-1A_mgx,mgx
34088,M1064-2F-1A_mgx,mgx
34089,M1064-2F-1A_mgx,mgx
34090,M1064-2F-1A_mgx,mgx
34091,M1064-2F-1A_mgx,mgx
34092,M1064-2F-1A_mgx,mgx
34093,M1064-2F-1A_mgx,mgx
34094,M1064-2F-1A_mgx,mgx
34095,M1064-2F-1A_mgx,mgx
34096,M1064-2F-1A_mgx,mgx
34097,M1064-2F-1A_mgx,mgx
34098,M1064-2F-1A_mgx,mgx
34099,M1064-2F-1A_mgx,mgx
34100,M1064-2F-1A_mgx,mgx
34101,M1064-2F-1A_mgx,mgx
34102,M1064-2F-1A_mgx,mgx
34103,M1064-2F-1A_mgx,mgx
34104,M1064-2F-1A_mgx,mgx
34105,M1064-2F-1A_mgx,mgx
34106,M1064-2F-1A_mgx,mgx
34107,M1064-2F-1A_mgx,mgx
34108,M1064-2F-1A_mgx,mgx
34109,M1064-2F-1A_mgx,mgx
34110,M1064-2F-1A_mgx,mgx
34111,M1064-2F-1A_mgx,mgx
34112,M1064-2F-1A_mgx,mgx
34113,M1064-2F-1A_mgx,mgx
34114,M1064-2F-1A_mgx,mgx
34115,M1064-2F-1A_mgx,mgx
34116,M1064-2F-1A_mgx,mgx
34117,M1064-2F-1A_mgx,mgx
34118,M1064-2F-1A_mgx,mgx
34119,M1064-2F-1A_mgx,mgx
34120,M1064-2F-1A_mgx,mgx
34121,M1064-2F-1A_mgx,mgx
34122,M1064-2F-1A_mgx,mgx
34123,M1064-2F-1A_mgx,mgx
34124,M1064-2F-1A_mgx,mgx
34125,M1064-2F-1A_mgx,mgx
34126,M1064-2F-1A_mgx,mgx
34127,M1064-2F-1A_mgx,mgx
34128,M1064-2F-1A_mgx,mgx
34129,M1064-2F-1A_mgx,mgx
34130,M1064-2F-1A_mgx,mgx
34131,M1064-2F-1A_mgx,mgx
34132,M1064-2F-1A_mgx,mgx
34133,M1064-2F-1A_mgx,mgx
34134,M1064-2F-1A_mgx,mgx
34135,M1064-2F-1A_mgx,mgx
34136,M1064-2F-1A_mgx,mgx
34137,M1064-2F-1A_mgx,mgx
34138,M1064-2F-1A_mgx,mgx
34139,M1064-2F-1A_mgx,mgx
34140,M1064-2F-1A_mgx,mgx
34141,M1064-2F-1A_mgx,mgx
34142,M1064-2F-1A_mgx,mgx
34143,M1064-2F-1A_mgx,mgx
34144,M1064-2F-1A_mgx,mgx
34145,M1064-2F-1A_mgx,mgx
34146,M1064-2F-1A_mgx,mgx
34147,M1064-2F-1A_mgx,mgx
34148,M1064-2F-1A_mgx,mgx
34149,M1064-2F-1A_mgx,mgx
34150,M1064-2F-1A_mgx,mgx
34151,M1064-2F-1A_mgx,mgx
34152,M1064-2F-1A_mgx,mgx
34153,M1064-2F-1A_mgx,mgx
34154,M1064-2F-1A_mgx,mgx
34155,M1064-2F-1A_mgx,mgx
34156,M1064-2F-1A_mgx,mgx
34157,M1064-2F-1A_mgx,mgx
34158,M1064-2F-1A_mgx,mgx
34159,M1064-2F-1A_mgx,mgx
34160,M1064-2F-1A_mgx,mgx
34161,M1064-2F-1A_mgx,mgx
34162,M1064-2F-1A_mgx,mgx
34163,M1064-2F-1A_mgx,mgx
34164,M1064-2F-1A_mgx,mgx
34165,M1064-2F-1A_mgx,mgx
34166,M1064-2F-1A_mgx,mgx
34167,M1064-2F-1A_mgx,mgx
34168,M1064-2F-1A_mgx,mgx
34169,M1064-2F-1A_mgx,mgx
34170,M1064-2F-1A_mgx,mgx
34171,M1064-2F-1A_mgx,mgx
34172,M1064-2F-1A_mgx,mgx
34173,M1064-2F-1A_mgx,mgx
34174,M1064-2F-1A_mgx,mgx
34175,M1064-2F-1A_mgx,mgx
34176,M1064-2F-1A_mgx,mgx
34177,M1008-3F-1A_mgx,mgx
34178,M1008-3F-1A_mgx,mgx
34179,M1008-3F-1A_mgx,mgx
34180,M1008-3F-1A_mgx,mgx
34181,M1008-3F-1A_mgx,mgx
34182,M1008-3F-1A_mgx,mgx
34183,M1008-3F-1A_mgx,mgx
34184,M1008-3F-1A_mgx,mgx
34185,M1008-3F-1A_mgx,mgx
34186,M1008-3F-1A_mgx,mgx
34187,M1008-3F-1A_mgx,mgx
34188,M1008-3F-1A_mgx,mgx
34189,M1008-3F-1A_mgx,mgx
34190,M1008-3F-1A_mgx,mgx
34191,M1008-3F-1A_mgx,mgx
34192,M1008-3F-1A_mgx,mgx
34193,M1008-3F-1A_mgx,mgx
34194,M1008-3F-1A_mgx,mgx
34195,M1008-3F-1A_mgx,mgx
34196,M1008-3F-1A_mgx,mgx
34197,M1008-3F-1A_mgx,mgx
34198,M1008-3F-1A_mgx,mgx
34199,M1008-3F-1A_mgx,mgx
34200,M1008-3F-1A_mgx,mgx
34201,M1008-3F-1A_mgx,mgx
34202,M1008-3F-1A_mgx,mgx
34203,M1008-3F-1A_mgx,mgx
34204,M1008-3F-1A_mgx,mgx
34205,M1008-3F-1A_mgx,mgx
34206,M1008-3F-1A_mgx,mgx
34207,M1008-3F-1A_mgx,mgx
34208,M1008-3F-1A_mgx,mgx
34209,M1008-3F-1A_mgx,mgx
34210,M1008-3F-1A_mgx,mgx
34211,M1008-3F-1A_mgx,mgx
34212,M1008-3F-1A_mgx,mgx
34213,M1008-3F-1A_mgx,mgx
34214,M1008-3F-1A_mgx,mgx
34215,M1008-3F-1A_mgx,mgx
34216,M1008-3F-1A_mgx,mgx
34217,M1008-3F-1A_mgx,mgx
34218,M1008-3F-1A_mgx,mgx
34219,M1008-3F-1A_mgx,mgx
34220,M1008-3F-1A_mgx,mgx
34221,M1008-3F-1A_mgx,mgx
34222,M1008-3F-1A_mgx,mgx
34223,M1008-3F-1A_mgx,mgx
34224,M1008-3F-1A_mgx,mgx
34225,M1008-3F-1A_mgx,mgx
34226,M1008-3F-1A_mgx,mgx
34227,M1008-3F-1A_mgx,mgx
34228,M1008-3F-1A_mgx,mgx
34229,M1008-3F-1A_mgx,mgx
34230,M1008-3F-1A_mgx,mgx
34231,M1008-3F-1A_mgx,mgx
34232,M1008-3F-1A_mgx,mgx
34233,M1008-3F-1A_mgx,mgx
34234,M1008-3F-1A_mgx,mgx
34235,M1008-3F-1A_mgx,mgx
34236,M1008-3F-1A_mgx,mgx
34237,M1008-3F-1A_mgx,mgx
34238,M1008-3F-1A_mgx,mgx
34239,M1008-3F-1A_mgx,mgx
34240,M1008-3F-1A_mgx,mgx
34241,M1008-3F-1A_mgx,mgx
34242,M1008-3F-1A_mgx,mgx
34243,M1008-3F-1A_mgx,mgx
34244,M1008-3F-1A_mgx,mgx
34245,M1008-3F-1A_mgx,mgx
34246,M1008-3F-1A_mgx,mgx
34247,M1008-3F-1A_mgx,mgx
34248,M1008-3F-1A_mgx,mgx
34249,M1008-3F-1A_mgx,mgx
34250,M1008-3F-1A_mgx,mgx
34251,M1008-3F-1A_mgx,mgx
34252,M1008-3F-1A_mgx,mgx
34253,M1008-3F-1A_mgx,mgx
34254,M1008-3F-1A_mgx,mgx
34255,M1008-3F-1A_mgx,mgx
34256,M1008-3F-1A_mgx,mgx
34257,M1008-3F-1A_mgx,mgx
34258,M1008-3F-1A_mgx,mgx
34259,M1008-3F-1A_mgx,mgx
34260,M1008-3F-1A_mgx,mgx
34261,M1008-3F-1A_mgx,mgx
34262,M1008-3F-1A_mgx,mgx
34263,M1008-3F-1A_mgx,mgx
34264,M1008-3F-1A_mgx,mgx
34265,M1008-3F-1A_mgx,mgx
34266,M1008-3F-1A_mgx,mgx
34267,M1008-3F-1A_mgx,mgx
34268,M1008-3F-1A_mgx,mgx
34269,M1008-3F-1A_mgx,mgx
34270,M1008-3F-1A_mgx,mgx
34271,M1008-3F-1A_mgx,mgx
34272,M1008-3F-1A_mgx,mgx
34273,M1008-3F-1A_mgx,mgx
34274,M1008-3F-1A_mgx,mgx
34275,M1008-3F-1A_mgx,mgx
34276,M1008-3F-1A_mgx,mgx
34277,M1008-3F-1A_mgx,mgx
34278,M1008-3F-1A_mgx,mgx
34279,M1008-3F-1A_mgx,mgx
34280,M1008-3F-1A_mgx,mgx
34281,M1008-3F-1A_mgx,mgx
34282,M1008-3F-1A_mgx,mgx
34283,M1008-3F-1A_mgx,mgx
34284,M1008-3F-1A_mgx,mgx
34285,M1008-3F-1A_mgx,mgx
34286,M1008-3F-1A_mgx,mgx
34287,M1008-3F-1A_mgx,mgx
34288,M1008-3F-1A_mgx,mgx
34289,M1008-3F-1A_mgx,mgx
34290,M1008-3F-1A_mgx,mgx
34291,M1008-3F-1A_mgx,mgx
34292,M1008-3F-1A_mgx,mgx
34293,M1008-3F-1A_mgx,mgx
34294,M1008-3F-1A_mgx,mgx
34295,M1008-3F-1A_mgx,mgx
34296,M1008-3F-1A_mgx,mgx
34297,M1008-3F-1A_mgx,mgx
34298,M1008-3F-1A_mgx,mgx
34299,M1008-3F-1A_mgx,mgx
34300,M1008-3F-1A_mgx,mgx
34301,M1008-3F-1A_mgx,mgx
34302,M1008-3F-1A_mgx,mgx
34303,M1008-3F-1A_mgx,mgx
34304,M1008-3F-1A_mgx,mgx
34305,M1008-3F-1A_mgx,mgx
34306,M1008-3F-1A_mgx,mgx
34307,M1008-3F-1A_mgx,mgx
34308,M1008-3F-1A_mgx,mgx
34309,M1008-3F-1A_mgx,mgx
34310,M1008-3F-1A_mgx,mgx
34311,M1008-3F-1A_mgx,mgx
34312,M1008-3F-1A_mgx,mgx
34313,M1008-3F-1A_mgx,mgx
34314,M1008-3F-1A_mgx,mgx
34315,M1008-3F-1A_mgx,mgx
34316,M1008-3F-1A_mgx,mgx
34317,M1008-3F-1A_mgx,mgx
34318,M1008-3F-1A_mgx,mgx
34319,M1008-3F-1A_mgx,mgx
34320,M1022-2F-1A_mgx,mgx
34321,M1022-2F-1A_mgx,mgx
34322,M1022-2F-1A_mgx,mgx
34323,M1022-2F-1A_mgx,mgx
34324,M1022-2F-1A_mgx,mgx
34325,M1022-2F-1A_mgx,mgx
34326,M1022-2F-1A_mgx,mgx
34327,M1022-2F-1A_mgx,mgx
34328,M1022-2F-1A_mgx,mgx
34329,M1022-2F-1A_mgx,mgx
34330,M1022-2F-1A_mgx,mgx
34331,M1022-2F-1A_mgx,mgx
34332,M1022-2F-1A_mgx,mgx
34333,M1022-2F-1A_mgx,mgx
34334,M1022-2F-1A_mgx,mgx
34335,M1022-2F-1A_mgx,mgx
34336,M1022-2F-1A_mgx,mgx
34337,M1022-2F-1A_mgx,mgx
34338,M1022-2F-1A_mgx,mgx
34339,M1022-2F-1A_mgx,mgx
34340,M1022-2F-1A_mgx,mgx
34341,M1022-2F-1A_mgx,mgx
34342,M1022-2F-1A_mgx,mgx
34343,M1022-2F-1A_mgx,mgx
34344,M1022-2F-1A_mgx,mgx
34345,M1022-2F-1A_mgx,mgx
34346,M1022-2F-1A_mgx,mgx
34347,M1022-2F-1A_mgx,mgx
34348,M1022-2F-1A_mgx,mgx
34349,M1022-2F-1A_mgx,mgx
34350,M1022-2F-1A_mgx,mgx
34351,M1022-2F-1A_mgx,mgx
34352,M1022-2F-1A_mgx,mgx
34353,M1022-2F-1A_mgx,mgx
34354,M1022-2F-1A_mgx,mgx
34355,M1022-2F-1A_mgx,mgx
34356,M1022-2F-1A_mgx,mgx
34357,M1022-2F-1A_mgx,mgx
34358,M1022-2F-1A_mgx,mgx
34359,M1022-2F-1A_mgx,mgx
34360,M1022-2F-1A_mgx,mgx
34361,M1022-2F-1A_mgx,mgx
34362,M1022-2F-1A_mgx,mgx
34363,M1022-2F-1A_mgx,mgx
34364,M1022-2F-1A_mgx,mgx
34365,M1022-2F-1A_mgx,mgx
34366,M1022-2F-1A_mgx,mgx
34367,M1022-2F-1A_mgx,mgx
34368,M1022-2F-1A_mgx,mgx
34369,M1022-2F-1A_mgx,mgx
34370,M1022-2F-1A_mgx,mgx
34371,M1022-2F-1A_mgx,mgx
34372,M1022-2F-1A_mgx,mgx
34373,M1022-2F-1A_mgx,mgx
34374,M1022-2F-1A_mgx,mgx
34375,M1022-2F-1A_mgx,mgx
34376,M1022-2F-1A_mgx,mgx
34377,M1022-2F-1A_mgx,mgx
34378,M1022-2F-1A_mgx,mgx
34379,M1022-2F-1A_mgx,mgx
34380,M1022-2F-1A_mgx,mgx
34381,M1022-2F-1A_mgx,mgx
34382,M1022-2F-1A_mgx,mgx
34383,M1022-2F-1A_mgx,mgx
34384,M1022-2F-1A_mgx,mgx
34385,M1022-2F-1A_mgx,mgx
34386,M1022-2F-1A_mgx,mgx
34387,M1022-2F-1A_mgx,mgx
34388,M1022-2F-1A_mgx,mgx
34389,M1022-2F-1A_mgx,mgx
34390,M1022-2F-1A_mgx,mgx
34391,M1022-2F-1A_mgx,mgx
34392,M1022-2F-1A_mgx,mgx
34393,M1022-2F-1A_mgx,mgx
34394,M1022-2F-1A_mgx,mgx
34395,M1022-2F-1A_mgx,mgx
34396,M1022-2F-1A_mgx,mgx
34397,M1022-2F-1A_mgx,mgx
34398,M1022-2F-1A_mgx,mgx
34399,M1022-2F-1A_mgx,mgx
34400,M1022-2F-1A_mgx,mgx
34401,M1022-2F-1A_mgx,mgx
34402,M1022-2F-1A_mgx,mgx
34403,M1022-2F-1A_mgx,mgx
34404,M1022-2F-1A_mgx,mgx
34405,M1022-2F-1A_mgx,mgx
34406,M1022-2F-1A_mgx,mgx
34407,M1022-2F-1A_mgx,mgx
34408,M1022-2F-1A_mgx,mgx
34409,M1022-2F-1A_mgx,mgx
34410,M1022-2F-1A_mgx,mgx
34411,M1022-2F-1A_mgx,mgx
34412,M1022-2F-1A_mgx,mgx
34413,M1022-2F-1A_mgx,mgx
34414,M1022-2F-1A_mgx,mgx
34415,M1022-2F-1A_mgx,mgx
34416,M1022-2F-1A_mgx,mgx
34417,M1022-2F-1A_mgx,mgx
34418,M1022-2F-1A_mgx,mgx
34419,M1022-2F-1A_mgx,mgx
34420,M1022-2F-1A_mgx,mgx
34421,M1022-2F-1A_mgx,mgx
34422,M1022-2F-1A_mgx,mgx
34423,M1022-2F-1A_mgx,mgx
34424,M1022-2F-1A_mgx,mgx
34425,M1022-2F-1A_mgx,mgx
34426,M1022-2F-1A_mgx,mgx
34427,M1022-2F-1A_mgx,mgx
34428,M1022-2F-1A_mgx,mgx
34429,M1022-2F-1A_mgx,mgx
34430,M1022-2F-1A_mgx,mgx
34431,M1022-2F-1A_mgx,mgx
34432,M1022-2F-1A_mgx,mgx
34433,M1022-2F-1A_mgx,mgx
34434,M1022-2F-1A_mgx,mgx
34435,M1022-2F-1A_mgx,mgx
34436,M1022-2F-1A_mgx,mgx
34437,M1022-2F-1A_mgx,mgx
34438,M1022-2F-1A_mgx,mgx
34439,M1022-2F-1A_mgx,mgx
34440,M1022-2F-1A_mgx,mgx
